AnnoS;AteneoCOD;AteneoNOME;SESSO;Lau
2002;6301;Napoli Federico II;M;4407
2002;6302;Napoli Parthenope;F;415
2002;6302;Napoli Parthenope;M;488
2002;6303;Napoli L'Orientale;F;676
2002;6303;Napoli L'Orientale;M;169
2002;6304;Napoli Benincasa;F;738
2002;6304;Napoli Benincasa;M;86
2002;6306;Napoli Vanvitelli;F;1153
2002;6306;Napoli Vanvitelli;M;979
2002;6501;Salerno;F;2269
2002;6501;Salerno;M;1610
2002;6601;L'Aquila;F;964
2002;6601;L'Aquila;M;649
2002;6701;Teramo;F;544
2002;6701;Teramo;M;362
2002;6901;Chieti e Pescara;F;2185
2002;6901;Chieti e Pescara;M;1150
2002;7001;Molise;F;360
2002;7001;Molise;M;290
2002;7101;Foggia;F;470
2002;7101;Foggia;M;292
2002;7201;Bari;F;4131
2002;7201;Bari;M;2311
2002;7202;Bari Politecnico;F;228
2002;7202;Bari Politecnico;M;832
2002;7203;Casamassima - G.Degennaro;F;2
2002;7203;Casamassima - G.Degennaro;M;2
2002;7501;Salento;F;1425
2002;7501;Salento;M;639
2002;7601;Basilicata;F;250
2002;7601;Basilicata;M;217
2002;7801;Calabria;F;1432
2002;7801;Calabria;M;975
2002;7901;Catanzaro;F;459
2002;7901;Catanzaro;M;334
2002;8001;Reggio Calabria;F;280
2002;8001;Reggio Calabria;M;369
2002;8201;Palermo;F;2836
2002;8201;Palermo;M;2214
2002;8301;Messina;F;2000
2002;8301;Messina;M;1218
2002;8701;Catania;F;2615
2002;8701;Catania;M;1759
2002;9001;Sassari;F;903
2002;9001;Sassari;M;520
2002;9201;Cagliari;F;2181
2002;9201;Cagliari;M;1462
2001;101;Torino;F;4893
2001;101;Torino;M;2949
2001;102;Torino Politecnico;F;668
2001;102;Torino Politecnico;M;1971
2001;201;Piemonte Orientale;F;582
2001;201;Piemonte Orientale;M;347
2001;1001;Genova;F;2418
2001;1001;Genova;M;1985
2001;1201;Castellanza LIUC;F;124
2001;1201;Castellanza LIUC;M;277
2001;1202;Insubria;F;400
2001;1202;Insubria;M;265
2001;1501;Milano;F;4251
2001;1501;Milano;M;2837
2001;1502;Milano Politecnico;F;1542
2001;1502;Milano Politecnico;M;3505
2001;1503;Milano Bocconi;F;857
2001;1503;Milano Bocconi;M;1287
2001;1504;Milano Cattolica;F;3695
2001;1504;Milano Cattolica;M;1684
2001;1505;Milano IULM;F;769
2001;1505;Milano IULM;M;131
2001;1508;Milano San Raffaele;F;46
2001;1508;Milano San Raffaele;M;14
2001;1509;Milano Bicocca;F;624
2001;1509;Milano Bicocca;M;382
2001;1601;Bergamo;F;392
2001;1601;Bergamo;M;279
2001;1701;Brescia;F;652
2001;1701;Brescia;M;653
2001;1801;Pavia;F;1515
2001;1801;Pavia;M;1244
2001;2101;Bolzano;F;16
2001;2101;Bolzano;M;3
2001;2201;Trento;F;873
2001;2201;Trento;M;759
2001;2301;Verona;F;1248
2001;2301;Verona;M;544
2001;2701;Ca' Foscari Venezia;F;1365
2001;2701;Ca' Foscari Venezia;M;779
2001;2702;Venezia Iuav;F;536
2001;2702;Venezia Iuav;M;614
2001;2801;Padova;F;4296
2001;2801;Padova;M;3201
2001;3001;Udine;F;671
2001;3001;Udine;M;482
2001;3201;Trieste;F;2272
2001;3201;Trieste;M;971
2001;3401;Parma;F;1800
2001;3401;Parma;M;1530
2001;3601;Modena e Reggio Emilia;F;871
2001;3601;Modena e Reggio Emilia;M;1016
2001;3701;Bologna;F;5898
2001;3701;Bologna;M;5191
2001;3801;Ferrara;F;874
2001;3801;Ferrara;M;681
2001;4101;Urbino;F;1859
2001;4101;Urbino;M;1127
2001;4201;Marche;F;644
2001;4201;Marche;M;860
2001;4301;Macerata;F;671
2001;4301;Macerata;M;350
2001;4302;Camerino;F;334
2001;4302;Camerino;M;407
2001;4801;Firenze;F;3178
2001;4801;Firenze;M;2217
2001;5001;Pisa;F;2353
2001;5001;Pisa;M;2177
2001;5201;Siena;F;1501
2001;5201;Siena;M;922
2001;5202;Siena Stranieri;F;12
2001;5202;Siena Stranieri;M;3
2001;5401;Perugia;F;1899
2001;5401;Perugia;M;1247
2001;5403;Perugia Stranieri;F;52
2001;5403;Perugia Stranieri;M;30
2001;5601;Tuscia;F;386
2001;5601;Tuscia;M;233
2001;5801;Roma La Sapienza;F;7948
2001;5801;Roma La Sapienza;M;5835
2001;5802;Roma Tor Vergata;F;933
2001;5802;Roma Tor Vergata;M;1211
2001;5803;Roma LUMSA;F;459
2001;5803;Roma LUMSA;M;144
2001;5805;Roma LUISS;F;416
2001;5805;Roma LUISS;M;428
2001;5806;Roma Foro Italico;F;281
2001;5806;Roma Foro Italico;M;260
2001;5807;Roma Tre;F;1196
2001;5807;Roma Tre;M;811
2001;5808;Roma Biomedico;F;38
2001;5808;Roma Biomedico;M;25
2001;5809;Roma UNINT;F;10
2001;5809;Roma UNINT;M;9
2001;6001;Cassino;F;522
2001;6001;Cassino;M;250
2001;6201;Sannio;F;145
2001;6201;Sannio;M;116
2001;6301;Napoli Federico II;F;4232
2001;6301;Napoli Federico II;M;4197
2001;6302;Napoli Parthenope;F;380
2001;6302;Napoli Parthenope;M;431
2001;6303;Napoli L'Orientale;F;670
2001;6303;Napoli L'Orientale;M;166
2001;6304;Napoli Benincasa;F;627
2001;6304;Napoli Benincasa;M;56
2001;6306;Napoli Vanvitelli;F;761
2001;6306;Napoli Vanvitelli;M;661
2001;6501;Salerno;F;2028
2001;6501;Salerno;M;1408
2001;6601;L'Aquila;F;643
2001;6601;L'Aquila;M;531
2001;6701;Teramo;F;447
2001;6701;Teramo;M;330
2001;6901;Chieti e Pescara;F;1353
2001;6901;Chieti e Pescara;M;762
2001;7001;Molise;F;286
2001;7001;Molise;M;229
2001;7101;Foggia;F;379
2001;7101;Foggia;M;291
2001;7201;Bari;F;3810
2001;7201;Bari;M;2129
2001;7202;Bari Politecnico;F;168
2001;7202;Bari Politecnico;M;629
2001;7501;Salento;F;1137
2001;7501;Salento;M;562
2001;7601;Basilicata;F;231
2001;7601;Basilicata;M;167
2001;7801;Calabria;F;1077
2001;7801;Calabria;M;798
2001;7901;Catanzaro;F;362
2001;7901;Catanzaro;M;180
2001;8001;Reggio Calabria;F;225
2001;8001;Reggio Calabria;M;267
2001;8201;Palermo;F;2519
2001;8201;Palermo;M;2020
2001;8301;Messina;F;1735
2001;8301;Messina;M;1132
2001;8701;Catania;F;2183
2001;8701;Catania;M;1663
2001;9001;Sassari;F;922
2001;9001;Sassari;M;508
2001;9201;Cagliari;F;2023
2001;9201;Cagliari;M;1263
