"prov";"comune";"id_sito";"codice_regionale";"codice_provinciale";"cause";"interventi";"coord_x";"coord_y";"data_agg";"stato_procedimento"
"ASTI";"ASTI";"2785";"01-02785";"AT-00100";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"437391,0";"4975532,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ASTI";"ASTI";"2791";"01-02791";"AT-00106";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"440896,0";"4972847,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ASTI";"ASTI";"2792";"01-02792";"AT-00107";"Eventi accidentali";"VERIFICA IN CORSO";"436712,0";"4968706,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ASTI";"ASTI";"2993";"01-02993";"AT-00125";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"438494,0";"4971964,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ASTI";"CALAMANDRANA";"2896";"01-02896";"AT-00122";"Incendi";"VERIFICA IN CORSO";"448119,0";"4955362,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ASTI";"CASTAGNOLE DELLE LANZE";"2729";"01-02729";"AT-00099";"Sversamenti incidentali su suolo e acque";"VERIFICA IN CORSO";"432867,0";"4955615,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ASTI";"CASTELLO DI ANNONE";"1002";"01-01002";"AT-00024";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"445796,0";"4969743,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"ASTI";"CASTELLO DI ANNONE";"2082";"01-02082";"AT-00059";"Incidenti a pipe line; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"449740,0";"4972563,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ASTI";"CASTELLO DI ANNONE";"2868";"01-02868";"AT-00121";"Eventi accidentali";"VERIFICA IN CORSO";"445146,0";"4970967,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ASTI";"CERRETO D'ASTI";"2499";"01-02499";"AT-00090";"Eventi accidentali; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"423756,0";"4987787,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ASTI";"COCCONATO";"2169";"01-02169";"AT-00064";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"426790,0";"4992471,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ASTI";"CORTIGLIONE";"679";"01-00679";"AT-00014";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"MESSA IN SICUREZZA PERMANENTE";"448915,0";"4964487,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"ASTI";"COSTIGLIOLE D'ASTI";"559";"01-00559";"AT-00011";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"INTERVENTO NON NECESSARIO";"432130,0";"4959331,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"ASTI";"COSTIGLIOLE D'ASTI";"656";"01-00656";"AT-00013";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"435900,0";"4959385,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"ASTI";"COSTIGLIOLE D'ASTI";"1036";"01-01036";"AT-00028";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"432600,0";"4961980,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ASTI";"COSTIGLIOLE D'ASTI";"2273";"01-02273";"AT-00068";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"432715,0";"4962391,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"ASTI";"DUSINO SAN MICHELE";"554";"01-00554";"AT-00010";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"418603,0";"4975564,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"ASTI";"FERRERE";"3047";"01-03047";"AT-00127";"";"VERIFICA IN CORSO";"419785,0";"4967286,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ASTI";"FRINCO";"1014";"01-01014";"AT-00025";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"435610,0";"4984255,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"ASTI";"ISOLA D'ASTI";"2011";"01-02011";"AT-00058";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"435998,0";"4964098,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ASTI";"MOMBARUZZO";"1051";"01-01051";"AT-00030";"Sversamenti incidentali su suolo e acque";"INTERVENTO NON NECESSARIO";"453250,0";"4958704,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"ASTI";"MONALE";"2483";"01-02483";"AT-00088";"Eventi accidentali; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"426847,0";"4976159,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ASTI";"MONCALVO";"1415";"01-01415";"AT-00034";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"442409,0";"4988254,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ASTI";"MONCUCCO TORINESE";"388";"01-00388";"AT-00003";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"416575,0";"4990172,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"ASTI";"MONTECHIARO D'ASTI";"2327";"01-02327";"AT-00072";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"430507,0";"4984559,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ASTI";"MONTIGLIO MONFERRATO";"99";"01-00099";"AT-00001";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"429840,0";"4992039,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ASTI";"MONTIGLIO MONFERRATO";"1016";"01-01016";"AT-00026";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"430781,0";"4987121,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"ASTI";"NIZZA MONFERRATO";"1381";"01-01381";"AT-00032";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"448240,0";"4957830,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"ASTI";"NIZZA MONFERRATO";"1769";"01-01769";"AT-00050";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"448745,0";"4956640,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ASTI";"ROBELLA";"2342";"01-02342";"AT-00073";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"428508,0";"4993562,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ASTI";"SAN DAMIANO D'ASTI";"417";"01-00417";"AT-00006";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"425677,0";"4966064,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"ASTI";"SAN DAMIANO D'ASTI";"1866";"01-01866";"AT-00054";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"426099,0";"4964993,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"ASTI";"SAN DAMIANO D'ASTI";"3046";"01-03046";"AT-00126";"";"VERIFICA IN CORSO";"425893,0";"4964582,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ASTI";"TIGLIOLE";"2199";"01-02199";"AT-00066";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"429383,0";"4969126,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"ASTI";"VESIME";"2387";"01-02387";"AT-00078";"Eventi accidentali";"VERIFICA IN CORSO";"438936,0";"4943733,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ASTI";"VILLANOVA D'ASTI";"1023";"01-01023";"AT-00027";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"416819,0";"4976638,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"ASTI";"VILLANOVA D'ASTI";"1770";"01-01770";"AT-00051";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"415809,0";"4976761,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"ASTI";"VILLANOVA D'ASTI";"2010";"01-02010";"AT-00057";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"417305,0";"4977856,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ASTI";"VILLANOVA D'ASTI";"2133";"01-02133";"AT-00063";"Incidenti a pipe line; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"417292,0";"4977979,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ASTI";"VILLANOVA D'ASTI";"2661";"01-02661";"AT-00097";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"415830,0";"4979512,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ASTI";"VILLANOVA D'ASTI";"2703";"01-02703";"AT-00098";"Sversamenti incidentali su suolo e acque";"VERIFICA IN CORSO";"415799,0";"4976775,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ASTI";"VILLANOVA D'ASTI";"2789";"01-02789";"AT-00104";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"415903,0";"4976836,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ASTI";"VILLANOVA D'ASTI";"2964";"01-02964";"AT-00124";"Sversamenti incidentali su suolo e acque";"VERIFICA IN CORSO";"417194,0";"4977923,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"BIELLA";"ANDORNO MICCA";"2248";"01-02248";"BI-00095";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"426305,0";"5050700,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"BIELLA";"BIELLA";"472";"01-00472";"BI-00010";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"420586,0";"5053185,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"BIELLA";"BIELLA";"832";"01-00832";"BI-00023";"Incidenti a pipe line";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"425111,0";"5045354,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"BIELLA";"BIELLA";"833";"01-00833";"BI-00024";"Incidenti a pipe line";"BONIFICA E RIPRISTINO AMBIENTALE";"426957,0";"5045211,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"BIELLA";"BIELLA";"1010";"01-01010";"BI-00027";"Incidenti a pipe line";"BONIFICA E RIPRISTINO AMBIENTALE";"426539,0";"5044979,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"BIELLA";"BIELLA";"1026";"01-01026";"BI-00031";"Incidenti a pipe line";"BONIFICA E RIPRISTINO AMBIENTALE";"424409,0";"5046201,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"BIELLA";"BIELLA";"1050";"01-01050";"BI-00033";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"425136,0";"5045405,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"BIELLA";"BIELLA";"1126";"01-01126";"BI-00038";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"425183,0";"5045390,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"BIELLA";"BIELLA";"1249";"01-01249";"BI-00041";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"427231,0";"5046599,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"BIELLA";"BIELLA";"1410";"01-01410";"BI-00058";"Incidenti a pipe line";"BONIFICA E RIPRISTINO AMBIENTALE";"425634,0";"5045621,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"BIELLA";"BIELLA";"2055";"01-02055";"BI-00083";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"427020,0";"5044597,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"BIELLA";"BIELLA";"2056";"01-02056";"BI-00084";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"427027,0";"5045026,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"BIELLA";"BIELLA";"2070";"01-02070";"BI-00085";"";"VERIFICA IN CORSO";"428018,0";"5044426,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"BIELLA";"BIELLA";"2370";"01-02370";"BI-00099";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"425959,0";"5044170,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"BIELLA";"BIELLA";"2418";"01-02418";"BI-00100";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"427271,0";"5046696,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"ALESSANDRIA";"ACQUI TERME";"398";"01-00398";"AL-00006";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"458213,0";"4945703,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ALESSANDRIA";"ACQUI TERME";"1337";"01-01337";"AL-00084";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"457575,0";"4947180,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"ALESSANDRIA";"ACQUI TERME";"1530";"01-01530";"AL-00102";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"455417,0";"4945786,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ALESSANDRIA";"ACQUI TERME";"1883";"01-01883";"AL-00141";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"461183,0";"4947951,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ALESSANDRIA";"ACQUI TERME";"1986";"01-01986";"AL-00149";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"458002,0";"4946256,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ALESSANDRIA";"ACQUI TERME";"2651";"01-02651";"AL-00251";"Sversamenti incidentali su suolo e acque";"VERIFICA IN CORSO";"460325,0";"4947605,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ALESSANDRIA";"ACQUI TERME";"2724";"01-02724";"AL-00261";"Sversamenti incidentali su suolo e acque";"VERIFICA IN CORSO";"457698,0";"4946816,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ALESSANDRIA";"ALESSANDRIA";"721";"01-00721";"AL-00025";"Eventi accidentali; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"473506,0";"4969929,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ALESSANDRIA";"ALESSANDRIA";"724";"01-00724";"AL-00026";"Eventi accidentali; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"474128,0";"4970081,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ALESSANDRIA";"ALESSANDRIA";"747";"01-00747";"AL-00031";"Eventi accidentali; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"474018,0";"4970201,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ALESSANDRIA";"ALESSANDRIA";"840";"01-00840";"AL-00046";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"471008,0";"4972928,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"ALESSANDRIA";"ALESSANDRIA";"1029";"01-01029";"AL-00051";"Incidenti a pipe line";"BONIFICA E RIPRISTINO AMBIENTALE";"467331,0";"4974915,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"ALESSANDRIA";"ALESSANDRIA";"1206";"01-01206";"AL-00062";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"468912,0";"4972283,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"ALESSANDRIA";"ALESSANDRIA";"1246";"01-01246";"AL-00064";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"468808,0";"4973209,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ALESSANDRIA";"ALESSANDRIA";"1321";"01-01321";"AL-00081";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"469561,0";"4974140,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"ALESSANDRIA";"ALESSANDRIA";"1388";"01-01388";"AL-00087";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"466696,0";"4974514,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"ALESSANDRIA";"ALESSANDRIA";"1497";"01-01497";"AL-00093";"Incidenti a pipe line";"BONIFICA E RIPRISTINO AMBIENTALE";"467101,0";"4974670,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"ALESSANDRIA";"ALESSANDRIA";"1527";"01-01527";"AL-00101";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"480654,0";"4967569,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ALESSANDRIA";"ALESSANDRIA";"1823";"01-01823";"AL-00135";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"475284,0";"4970795,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ALESSANDRIA";"ALESSANDRIA";"2538";"01-02538";"AL-00239";"Incidenti a pipe line";"BONIFICA E RIPRISTINO AMBIENTALE";"468207,0";"4977660,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"ALESSANDRIA";"ALESSANDRIA";"2643";"01-02643";"AL-00250";"Sversamenti incidentali su suolo e acque";"VERIFICA IN CORSO";"469111,0";"4972800,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ALESSANDRIA";"ALESSANDRIA";"2986";"01-02986";"AL-00342";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"467629,0";"4972140,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ALESSANDRIA";"ALESSANDRIA";"3008";"01-03008";"AL-00348";"Sversamenti incidentali su suolo e acque";"VERIFICA IN CORSO";"475310,0";"4970780,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ALESSANDRIA";"ALESSANDRIA";"3057";"01-03057";"AL-00363";"";"VERIFICA IN CORSO";"";"";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ALESSANDRIA";"ARQUATA SCRIVIA";"526";"01-00526";"AL-00010";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"491019,0";"4949405,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"ALESSANDRIA";"ARQUATA SCRIVIA";"558";"01-00558";"AL-00011";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"MESSA IN SICUREZZA PERMANENTE; BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"491852,0";"4948310,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ALESSANDRIA";"ARQUATA SCRIVIA";"752";"01-00752";"AL-00033";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"492551,0";"4946324,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ALESSANDRIA";"ARQUATA SCRIVIA";"1248";"01-01248";"AL-00065";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"492589,0";"4946396,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"ALESSANDRIA";"ARQUATA SCRIVIA";"1505";"01-01505";"AL-00095";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"490311,0";"4949171,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ALESSANDRIA";"ARQUATA SCRIVIA";"1851";"01-01851";"AL-00137";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"MESSA IN SICUREZZA OPERATIVA";"491199,0";"4949319,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ALESSANDRIA";"ARQUATA SCRIVIA";"2682";"01-02682";"AL-00257";"Sversamenti incidentali su suolo e acque";"VERIFICA IN CORSO";"491294,0";"4948023,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ALESSANDRIA";"BASALUZZO";"2380";"01-02380";"AL-00207";"Sversamenti incidentali su suolo e acque";"MESSA IN SICUREZZA OPERATIVA";"479241,0";"4957276,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ALESSANDRIA";"BELFORTE MONFERRATO";"1617";"01-01617";"AL-00109";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"473502,0";"4937691,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"ALESSANDRIA";"BERGAMASCO";"822";"01-00822";"AL-00044";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"456938,0";"4963908,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"ALESSANDRIA";"BISTAGNO";"1506";"01-01506";"AL-00096";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"449761,0";"4947279,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ALESSANDRIA";"BOSCO MARENGO";"362";"01-00362";"AL-00076";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"475405,0";"4963604,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ALESSANDRIA";"BOSCO MARENGO";"2497";"01-02497";"AL-00234";"";"VERIFICA IN CORSO";"479957,0";"4964111,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ALESSANDRIA";"BOSCO MARENGO";"3070";"01-03070";"AL-00364";"";"VERIFICA IN CORSO";"";"";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ALESSANDRIA";"CAPRIATA D'ORBA";"80";"01-00080";"AL-00004";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"474103,0";"4951150,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"ALESSANDRIA";"CARBONARA SCRIVIA";"383";"01-00383";"AL-00073";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"488519,0";"4966201,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"NOVARA";"NOVARA";"1885";"01-01885";"NO-00215";"Sversamenti incidentali su suolo e acque";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO; INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"470754,0";"5032212,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"NOVARA";"NOVARA";"1898";"01-01898";"NO-00217";"Eventi accidentali";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"470060,0";"5034027,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"NOVARA";"NOVARA";"1927";"01-01927";"NO-00221";"Eventi accidentali";"BONIFICA E RIPRISTINO AMBIENTALE CON MISURE DI SICUREZZA";"469330,0";"5032828,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"NOVARA";"NOVARA";"1943";"01-01943";"NO-00222";"Eventi accidentali";"VERIFICA IN CORSO";"471879,0";"5032930,0";"2025-01-12T00:00:00.000Z";"CONCLUSO"
"NOVARA";"NOVARA";"1949";"01-01949";"NO-00223";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"470633,0";"5031072,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"NOVARA";"NOVARA";"1990";"01-01990";"NO-00224";"Eventi accidentali";"VERIFICA IN CORSO";"466845,0";"5030136,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
"NOVARA";"NOVARA";"2039";"01-02039";"NO-00234";"Sversamenti incidentali su suolo e acque";"VERIFICA IN CORSO";"472177,0";"5033619,0";"2025-01-12T00:00:00.000Z";"ATTIVO"
